"GEO_ID","NAME","P2_001N","P2_002N","P2_003N","P2_004N","P2_005N","P2_006N","P2_007N","P2_008N","P2_009N","P2_010N","P2_011N","P2_012N","P2_013N","P2_014N","P2_015N","P2_016N","P2_017N","P2_018N","P2_019N","P2_020N","P2_021N","P2_022N","P2_023N","P2_024N","P2_025N","P2_026N","P2_027N","P2_028N","P2_029N","P2_030N","P2_031N","P2_032N","P2_033N","P2_034N","P2_035N","P2_036N","P2_037N","P2_038N","P2_039N","P2_040N","P2_041N","P2_042N","P2_043N","P2_044N","P2_045N","P2_046N","P2_047N","P2_048N","P2_049N","P2_050N","P2_051N","P2_052N","P2_053N","P2_054N","P2_055N","P2_056N","P2_057N","P2_058N","P2_059N","P2_060N","P2_061N","P2_062N","P2_063N","P2_064N","P2_065N","P2_066N","P2_067N","P2_068N","P2_069N","P2_070N","P2_071N","P2_072N","P2_073N"
"1400000US25025000807","Census Tract 8.07, Suffolk County, Massachusetts","2282","210","2072","1959","1225","204","0","520","10","0","113","109","9","0","92","0","0","7","0","1","0","0","0","0","0","0","0","3","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025010103","Census Tract 101.03, Suffolk County, Massachusetts","4697","513","4184","4027","2661","352","13","942","4","55","157","157","65","1","87","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025010104","Census Tract 101.04, Suffolk County, Massachusetts","5063","533","4530","4339","3135","184","19","962","1","38","191","181","20","0","123","0","19","1","12","0","4","1","0","0","1","0","0","9","7","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025010204","Census Tract 102.04, Suffolk County, Massachusetts","3443","265","3178","2999","1690","168","0","1097","12","32","179","172","16","4","110","0","21","0","8","0","7","0","0","0","6","0","0","4","2","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025010205","Census Tract 102.05, Suffolk County, Massachusetts","4906","417","4489","4277","2343","217","7","1667","0","43","212","205","29","13","98","0","46","3","2","0","7","0","0","0","1","6","0","6","1","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025010206","Census Tract 102.06, Suffolk County, Massachusetts","2154","223","1931","1848","1040","50","0","749","0","9","83","72","9","0","33","1","22","2","2","0","1","0","0","0","0","2","0","10","2","2","0","4","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025010300","Census Tract 103, Suffolk County, Massachusetts","5186","486","4700","4548","3584","329","4","608","4","19","152","147","33","22","58","0","20","0","5","0","9","0","0","0","0","0","0","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US25025010403","Census Tract 104.03, Suffolk County, Massachusetts","3179","332","2847","2700","1571","246","1","859","2","21","147","132","11","6","36","0","39","13","1","1","22","0","0","0","0","3","0","13","3","0","0","5","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US25025010404","Census Tract 104.04, Suffolk County, Massachusetts","5747","535","5212","4975","3291","394","0","1247","24","19","237","208","63","16","107","0","10","0","5","0","1","0","0","0","2","4","0","29","28","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025010405","Census Tract 104.05, Suffolk County, Massachusetts","6853","547","6306","5977","3793","683","5","1332","0","164","329","313","80","32","163","0","22","2","0","0","10","0","0","0","0","4","0","15","14","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025010408","Census Tract 104.08, Suffolk County, Massachusetts","1438","194","1244","1179","821","39","0","311","0","8","65","62","12","3","24","0","17","0","0","1","2","1","0","0","0","2","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025010500","Census Tract 105, Suffolk County, Massachusetts","3876","300","3576","3417","2086","306","5","987","3","30","159","144","11","4","83","7","27","4","2","0","6","0","0","0","0","0","0","15","5","0","0","1","8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025010600","Census Tract 106, Suffolk County, Massachusetts","3529","249","3280","3141","2472","149","0","507","1","12","139","137","27","9","54","1","35","7","0","0","4","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025010701","Census Tract 107.01, Suffolk County, Massachusetts","2543","161","2382","2269","1963","53","0","240","0","13","113","112","8","8","61","1","30","2","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025010702","Census Tract 107.02, Suffolk County, Massachusetts","2328","157","2171","2080","1856","52","4","154","0","14","91","86","7","7","39","0","28","0","0","0","1","0","0","0","0","4","0","5","0","0","0","2","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025010801","Census Tract 108.01, Suffolk County, Massachusetts","2856","202","2654","2571","2235","86","3","237","0","10","83","83","18","3","33","0","21","0","2","0","2","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025010802","Census Tract 108.02, Suffolk County, Massachusetts","3058","139","2919","2802","2453","44","4","281","0","20","117","111","15","7","47","0","31","2","5","0","3","0","0","1","0","0","0","6","0","0","0","0","0","0","2","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025020101","Census Tract 201.01, Suffolk County, Massachusetts","4235","167","4068","3922","3643","44","0","210","0","25","146","140","25","13","66","0","33","1","1","0","0","0","0","0","0","1","0","6","3","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025020200","Census Tract 202, Suffolk County, Massachusetts","3804","269","3535","3380","2870","166","1","329","1","13","155","146","26","10","62","2","34","1","1","1","5","3","0","0","1","0","0","8","3","1","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025020301","Census Tract 203.01, Suffolk County, Massachusetts","2166","143","2023","1940","1288","60","0","581","0","11","83","78","3","8","37","2","22","0","0","0","5","1","0","0","0","0","0","5","2","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025020302","Census Tract 203.02, Suffolk County, Massachusetts","1293","100","1193","1147","1007","42","0","90","0","8","46","46","0","4","23","0","10","0","5","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025020304","Census Tract 203.04, Suffolk County, Massachusetts","1906","193","1713","1636","1269","111","2","233","1","20","77","70","15","2","28","0","11","1","0","0","9","2","0","0","0","2","0","7","1","0","0","4","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025020305","Census Tract 203.05, Suffolk County, Massachusetts","3633","277","3356","3229","2376","167","7","625","0","54","127","127","16","3","70","0","35","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025030100","Census Tract 301, Suffolk County, Massachusetts","2115","101","2014","1960","1842","26","0","85","2","5","54","51","8","7","17","0","19","0","0","0","0","0","0","0","0","0","0","3","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025030200","Census Tract 302, Suffolk County, Massachusetts","1815","105","1710","1651","1558","13","0","76","1","3","59","50","6","10","20","0","10","1","1","0","0","0","0","0","0","1","1","7","0","1","0","2","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025030301","Census Tract 303.01, Suffolk County, Massachusetts","1385","52","1333","1311","1154","4","0","140","3","10","22","22","4","1","10","0","0","2","1","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025030302","Census Tract 303.02, Suffolk County, Massachusetts","1844","157","1687","1613","1300","103","2","195","0","13","74","70","5","17","30","0","10","0","2","1","4","0","0","1","0","0","0","4","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025030400","Census Tract 304, Suffolk County, Massachusetts","4160","233","3927","3783","3511","69","6","171","0","26","144","141","21","18","49","0","44","3","0","0","6","0","0","0","0","0","0","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025030500","Census Tract 305, Suffolk County, Massachusetts","2715","89","2626","2550","2395","33","1","108","2","11","76","76","1","13","38","0","18","0","4","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025040100","Census Tract 401, Suffolk County, Massachusetts","2360","99","2261","2181","2051","17","3","94","0","16","80","73","10","1","39","0","18","0","3","0","1","0","0","0","0","1","0","5","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025040200","Census Tract 402, Suffolk County, Massachusetts","1594","380","1214","1142","837","197","4","91","1","12","72","65","17","10","14","1","6","5","0","0","11","0","0","1","0","0","0","7","3","0","0","0","0","0","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025040300","Census Tract 403, Suffolk County, Massachusetts","4525","465","4060","3891","3506","226","0","138","0","21","169","160","18","22","57","1","44","0","2","0","11","5","0","0","0","0","0","5","0","0","0","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","4","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025040401","Census Tract 404.01, Suffolk County, Massachusetts","2922","204","2718","2652","2206","68","0","354","0","24","66","66","12","9","29","0","11","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025040600","Census Tract 406, Suffolk County, Massachusetts","3683","202","3481","3345","2981","89","2","266","1","6","136","124","15","31","47","0","26","0","0","0","3","0","0","0","2","0","0","8","0","6","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0"
"1400000US25025040801","Census Tract 408.01, Suffolk County, Massachusetts","4036","725","3311","3169","2045","393","7","703","2","19","142","126","32","10","21","0","21","2","6","0","30","1","0","1","2","0","0","16","9","0","0","2","0","0","0","0","0","0","1","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025050101","Census Tract 501.01, Suffolk County, Massachusetts","4917","3058","1859","1723","1242","176","2","253","7","43","136","126","36","18","22","0","25","12","4","0","7","1","0","0","0","0","1","6","2","2","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0"
"1400000US25025050200","Census Tract 502, Suffolk County, Massachusetts","5197","3168","2029","1858","1467","121","15","174","3","78","171","160","25","9","18","0","81","4","2","0","20","0","0","1","0","0","0","11","2","2","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025050300","Census Tract 503, Suffolk County, Massachusetts","3258","1207","2051","1925","1251","283","5","354","0","32","126","117","49","8","21","0","18","9","3","0","9","0","0","0","0","0","0","8","1","3","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025050400","Census Tract 504, Suffolk County, Massachusetts","2372","969","1403","1313","1090","41","2","119","1","60","90","85","6","6","13","0","42","0","0","0","15","0","0","1","2","0","0","5","0","0","0","1","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025050500","Census Tract 505, Suffolk County, Massachusetts","2174","944","1230","1105","932","45","0","103","0","25","125","119","28","2","11","1","58","1","2","0","14","1","0","1","0","0","0","4","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025050600","Census Tract 506, Suffolk County, Massachusetts","2074","1168","906","858","701","46","3","82","1","25","48","43","2","1","5","0","23","1","1","0","9","0","0","0","0","0","1","5","0","0","0","2","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25025050700","Census Tract 507, Suffolk County, Massachusetts","4520","2699","1821","1663","1268","122","10","122","1","140","158","146","15","17","22","0","66","0","0","0","23","0","0","0","0","3","0","12","2","3","0","2","1","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
